ID;OBJECTID,N,10,0;gz_id;start;start_ex;end_;end_ex;label;iglesia_cat;servido_por;categoria;cat_esp;cabildo;nombre;nombrehoy;santo;variantes;curato_generico;partido_generico;provincia_generica;region;pais;lat;lon;cert;metodo;fuente;last_edited_by;last_edited_date;es_parte_de;parcialidad;importancia
95;5406;1000052;1111;start;9999;end;Cuquio;Curato;;Pueblo;Pueblo de indios;s.d.;San Felipe Cuquio;;San Felipe;;Cuquio;Cuquio;Guadalajara;GDJ;MEX;20,927778;-103,023333;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
96;10307;1000053;1111;start;1760;not_before;Ahualulco;Curato;OFM;Pueblo;Pueblo de indios;s.d.;San Francisco Ahualulco;;San Francisco;"Ayahualulco;";Ahualulco;Etzatlan;Guadalajara;GDJ;MEX;20,700278;-103,976111;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
97;10992;1000053;1761;not_before;9999;end;Ahualulco;Curato;Secular;Pueblo;Pueblo de indios;s.d.;San Francisco Ahualulco;;San Francisco;"Ayahualulco;";Ahualulco;Etzatlan;Guadalajara;GDJ;MEX;20,700278;-103,976111;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
98;6827;1000054;1111;start;9999;end;Guachinango;Curato;;Poblacion;Real de minas;s.d.;Guachinango;;;;Guachinango;Guauchinango;Guadalajara;GDJ;MEX;20,576401;-104,382004;Buena;Geoservice/Satelite;gerhard-north;HGIS;18.01.2018;0;No;5
99;3735;1000055;1111;start;9999;end;San Sebastian;Curato;;Poblacion;Real de minas;s.d.;San Sebastian;;;"San Sebastian de Xolapa;";San Sebastian;Hostoticpac;Guadalajara;GDJ;MEX;20,9298;-104,6442;Buena;Geoservice/Satelite;gerhard-north;HGIS;18.01.2018;0;No;5
100;8716;1000056;1111;start;9999;end;Hostotipaquillo;Curato;;Poblacion;Real de minas;s.d.;Hostotipaquillo;;;;Hostotipaquillo;Hostotipaquillo;Guadalajara;GDJ;MEX;21,059799;-104,050003;Buena;Geoservice/Satelite;gerhard-north;HGIS;18.01.2018;0;No;5
101;1111;1000057;1767;ca;9999;end;La Barca;Curato;Secular;Pueblo;Pueblo de indios;s.d.;Santa Monica La Barca;;Santa Monica;;La Barca;La Barca;Guadalajara;GDJ;MEX;20,277222;-102,549722;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
102;1693;1000057;1111;start;1766;ca;La Barca;Curato;OFM;Pueblo;Pueblo de indios;s.d.;Santa Monica La Barca;;Santa Monica;;La Barca;La Barca;Guadalajara;GDJ;MEX;20,277222;-102,549722;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
103;12909;1000058;1563;exact;9999;end;Lagos;Curato;;Villa;Villa;s.d.;Lagos;Lagos de Moren;;;Lagos;Lagos;Guadalajara;GDJ;MEX;21,35755;-101,932869;Buena;Geoservice/Satelite;gerhard-north;HGIS;18.01.2018;0;No;4
104;1875;1000059;1111;start;1769;ca;Puerto de San Blas;s.d.;;Poblacion;"""Pueblo""";s.d.;San Blas;;;;Puerto de San Blas;Tepic;Guadalajara;GDJ;MEX;21,54114;-105,285294;Buena;Geoservice/Satelite;gerhard-north;HGIS;18.01.2018;0;No;8
105;2291;1000059;1770;ca;9999;end;Puerto de San Blas;Curato;;Poblacion;"""Pueblo""";s.d.;San Blas;;;;Puerto de San Blas;Tepic;Guadalajara;GDJ;MEX;21,532412;-105,285814;Buena;Geoservice/Satelite;gerhard-north;HGIS;18.01.2018;0;No;6
106;4188;1000060;1111;start;9999;end;San Cristobal de La Barranca;Curato;;Pueblo;Pueblo de indios;s.d.;San Cristobal de La Barranca;;;;San Cristobal de La Barranca;San Cristobal Barranca;Guadalajara;GDJ;MEX;21,043889;-103,428333;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
107;10699;1000061;1111;start;9999;end;Santa Maria del Oro;Curato;;Pueblo;Pueblo de indios;s.d.;Santa Maria del Oro;;;"Tequepexpan;";Santa Maria del Oro;Santa Maria del Oro;Guadalajara;GDJ;MEX;21,333611;-104,588056;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
108;2929;1000062;1111;start;1759;not_after;Sayula;Curato;OFM;Poblacion;"""Pueblo""";s.d.;San Francisco Sayula;;San Francisco;;Sayula;Sayula;Guadalajara;GDJ;MEX;19,881659;-103,600016;Buena;Geoservice/Satelite;gerhard-north;HGIS;18.01.2018;0;No;5
109;9374;1000062;1760;not_after;9999;end;Sayula;Curato;Secular;Poblacion;"""Pueblo""";s.d.;San Francisco Sayula;;San Francisco;;Sayula;Sayula;Guadalajara;GDJ;MEX;19,881659;-103,600016;Buena;Geoservice/Satelite;gerhard-north;HGIS;18.01.2018;0;No;5
110;12550;1000063;1111;start;9999;end;Sentispac;Curato;;Pueblo;Pueblo de indios;s.d.;Asuncion Sentispac;;Asuncion;;Sentispac;Sentispac;Guadalajara;GDJ;MEX;21,805;-105,346111;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
111;8775;1000064;1111;start;9999;end;Tala;Curato;;Pueblo;Pueblo de indios;s.d.;San Francisco Tala;;San Francisco;;Tala;Tala;Guadalajara;GDJ;MEX;20,648333;-103,701111;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
112;10192;1000065;1111;start;9999;end;Tepatitlan;Curato;;Pueblo;Pueblo de indios;s.d.;San Francisco Tepatitlan;;San Francisco;"Tecpatitlan;";Tepatitlan;Tepactitlan;Guadalajara;GDJ;MEX;20,816667;-102,761111;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
113;8959;1000066;1767;exact;9999;end;Tepic;Curato;;Pueblo;Pueblo de indios;s.d.;Santa Cruz Tepic;;Santa Cruz;;Tepic;Tepic;Guadalajara;GDJ;MEX;21,516111;-104,893889;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;4
114;9243;1000066;1111;start;1766;exact;Tepic;Anexo;;Pueblo;Pueblo de indios;s.d.;Santa Cruz Tepic;;Santa Cruz;;Xalisco;Tepic;Guadalajara;GDJ;MEX;21,516111;-104,893889;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;7
115;3013;1000067;1111;start;9999;end;Tequila;Curato;;Pueblo;Pueblo de indios;s.d.;Santiago Tequila;;Santiago;;Tequila;Tequila;Guadalajara;GDJ;MEX;20,885059;-103,836218;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;6
116;1123;1000068;1111;start;1799;ca;Tlajomulco;Curato;OFM;Pueblo;Pueblo de indios;s.d.;Santiago Tlajomulco;;Santiago;;Tlajomulco;Tlajomulco;Guadalajara;GDJ;MEX;20,4745;-103,4466;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
117;14877;1000068;1800;ca;9999;end;Tlajomulco;Curato;Secular;Pueblo;Pueblo de indios;s.d.;Santiago Tlajomulco;;Santiago;;Tlajomulco;Tlajomulco;Guadalajara;GDJ;MEX;20,4745;-103,4466;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
118;4226;1000069;1111;start;9999;end;Tomatlan;Curato;;Pueblo;Pueblo de indios;s.d.;Santiago Tomatlan;;Santiago;;Tomatlan;Tomatlan;Guadalajara;GDJ;MEX;19,940833;-105,248611;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
119;7135;1000070;1111;start;9999;end;Tonala;Curato;;Pueblo;Pueblo de indios;s.d.;Santiago Tonala;;Santiago;;Tonala;Tonala;Guadalajara;GDJ;MEX;20,623611;-103,241111;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
120;7911;1000071;1111;start;1768;exact;Tuxcacuesco;Curato;OFM;Pueblo;Pueblo de indios;s.d.;San Antonio Tuxcacuesco;;San Antonio;;Tuxcacuesco;Tuxcacuesco;Guadalajara;GDJ;MEX;19,696944;-103,982778;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
121;12877;1000071;1769;exact;9999;end;Tuxcacuesco;Curato;Secular;Pueblo;Pueblo de indios;s.d.;San Antonio Tuxcacuesco;;San Antonio;;Tuxcacuesco;Tuxcacuesco;Guadalajara;GDJ;MEX;19,696944;-103,982778;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
122;3646;1000072;1111;start;9999;end;Zapotlan;Curato;;Pueblo;Pueblo de indios;s.d.;Asuncion Zapotlan;Ciudad Guzman;Asuncion;Zapotlan el Grande;Zapotlan;Zapotlan;Guadalajara;GDJ;MEX;19,702778;-103,4625;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
123;9873;1000073;1570;exact;9999;end;Celaya;Curato;;Ciudad;Ciudad;Si;Celaya;;;;Celaya;Celaya;Guanajuato;NES;MEX;20,52482934;-100,815215;Suficiente;Geoservice/Satelite;gerhardNE;HGIS;18.01.2018;0;No;5
124;104;1000074;1576;exact;9999;end;Leon;Curato;;Villa;Villa;Si;Leon;;;;Leon;Villa de Leon;Guanajuato;NES;MEX;21,11956;-101,676224;Suficiente;Geoservice/Satelite;gerhardNE;HGIS;18.01.2018;0;No;4
125;3429;1000075;1111;start;9999;end;San Luis de La Paz;Curato;;Pueblo;Pueblo de indios;s.d.;San Luis de La Paz;;;;San Luis de La Paz;San Luis de la Paz;Guanajuato;NES;MEX;21,2975;-100,516667;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;4
126;14393;1000076;1542;exact;9999;end;San Miguel el Grande;Curato;;Villa;Villa;Si;San Miguel el Grande;San Miguel de Allende;;;San Miguel el Grande;San Miguel el Grande;Guanajuato;NES;MEX;20,91116;-100,740097;Suficiente;Geoservice/Satelite;gerhardNE;HGIS;19.01.2018;0;No;4
127;3282;1000077;1111;start;9999;end;Actopan;Curato;;Pueblo;Pueblo de indios;s.d.;San Nicolas Actopan;;San Nicolas;"Octupan;";Actopan;Actopan;Mexico;NES;MEX;20,266944;-98,944722;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
128;8601;1000078;1111;start;9999;end;Apan;Curato;;Pueblo;Pueblo de indios;s.d.;Asuncion Apan;;Asuncion;;Apan;Apan;Mexico;NES;MEX;19,71;-98,449722;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
129;4126;1000079;1640;exact;9999;end;Cadereyta;Curato;;Villa;Villa;s.d.;villa de San Gaspar Cadereyta;;San Gaspar;;Cadereyta;Cadereyta;Mexico;NES;MEX;20,713056;-99,820833;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
130;308;1000080;1111;start;9999;end;Chalco;Curato;;Pueblo;Pueblo de indios;s.d.;Santiago Chalco;;Santiago;;Chalco;Chalco;Mexico;NES;MEX;19,264722;-98,8975;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;4
131;3296;1000081;1111;start;9999;end;Chilapa;Curato;;Pueblo;Pueblo de indios;s.d.;Asuncion Chilapa;;Asuncion;;Chilapa;Chilapa;Mexico;NES;MEX;17,598611;-99,176667;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
132;10051;1000082;1111;start;9999;end;Coatepec;Curato;;Pueblo;Pueblo de indios;s.d.;Natividad de La Virgen Coatepec;;Natividad de La Virgen;"Coatepec-Chalco; Coatepec Chalco;";Coatepec;Coatepec;Mexico;NES;MEX;19,383889;-98,846111;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
133;13066;1000083;1111;start;9999;end;Coyoacan;Curato;;Pueblo;Pueblo de indios;s.d.;San Juan Bautista Coyoacan;;San Juan Bautista;;Coyoacan;Coyoacan;Mexico;NES;MEX;19,35;-99,161667;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
134;10565;1000084;1111;start;9999;end;Cuautitlan;Curato;;Pueblo;Pueblo de indios;s.d.;San Buenaventura Cuautitlan;;San Buenaventura;;Cuautitlan;Cuautitlan;Mexico;NES;MEX;19,66221516;-99,20754002;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
135;11984;1000085;1111;start;9999;end;Cuautla;Curato;;Pueblo;Pueblo de indios;s.d.;Santiago Cuautla;;Santiago;;Cuautla;Cuautla-Amilpas;Mexico;NES;MEX;18,811667;-98,954722;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
136;14408;1000086;1560;exact;9999;end;Cuernavaca;Curato;;Villa;Villa;s.d.;Asuncion Cuernavaca;;Asuncion;;Cuernavaca;Cuernavaca;Mexico;NES;MEX;18,918611;-99,234167;Buena;Geoservice/Satelite;tanck;HGIS;19.01.2018;0;No;4
137;6317;1000087;1111;start;9999;end;Ecatepec;Curato;;Pueblo;Pueblo de indios;s.d.;San Cristobal Ecatepec;;San Cristobal;;Ecatepec;Ecatepec;Mexico;NES;MEX;19,609722;-99,06;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
138;12671;1000088;1111;start;9999;end;Huejutla;Curato;;Pueblo;Pueblo de indios;s.d.;San Agustin Huejutla;;San Agustin;"Real de Huejutla;";Huejutla;Huejutla;Mexico;NES;MEX;21,140278;-98,42;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
139;741;1000089;1111;start;9999;end;Huichapan;Curato;;Pueblo;Pueblo de indios;s.d.;San Mateo Huichapan;;San Mateo;;Huichapan;Huichapan;Mexico;NES;MEX;20,373333;-99,648889;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
140;1207;1000090;1111;start;9999;end;Ixmiquilpan;Curato;;Pueblo;Pueblo de indios;s.d.;San Nicolas Ixmiquilpan;;San Nicolas;;Ixmiquilpan;Ixmiquilpan;Mexico;NES;MEX;20,482222;-99,218611;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
141;5338;1000091;1111;start;9999;end;Ixtlahuaca;Curato;;Pueblo;Pueblo de indios;s.d.;San Francisco Ixtlahuaca;;San Francisco;;Ixtlahuaca;Ixtlahuaca;Mexico;NES;MEX;19,568889;-99,766944;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
142;10294;1000092;1613;exact;9999;end;Lerma;Curato;;Ciudad;Ciudad;Si;Santa Clara Lerma;;Santa Clara;;Lerma;Lerma;Mexico;NES;MEX;19,284722;-99,511944;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
143;5322;1000093;1111;start;9999;end;Tenancingo;Curato;;Pueblo;Pueblo de indios;s.d.;San Francisco Tenancingo;;San Francisco;;Tenancingo;Malinalco;Mexico;NES;MEX;18,960833;-99,590556;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
144;11624;1000094;1111;start;9999;end;Metepec;Curato;;Pueblo;Pueblo de indios;s.d.;San Juan Bautista Metepec;;San Juan Bautista;;Metepec;Metepec;Mexico;NES;MEX;19,251111;-99,604722;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
145;15110;1000095;1111;start;9999;end;Metztitlan;Curato;;Pueblo;Pueblo de indios;s.d.;San Agustin Metztitlan;;San Agustin;;Metztitlan;Metztitlan;Mexico;NES;MEX;20,592222;-98,760833;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
146;294;1000096;1111;start;9999;end;Mexicaltzingo;Curato;;Pueblo;Pueblo de indios;s.d.;San Marcos Mexicaltzingo;;San Marcos;;Mexicaltzingo;Mexicaltzingo;Mexico;NES;MEX;19,355556;-99,118889;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;6
147;5531;1000097;1111;start;9999;end;Otumba;Curato;;Pueblo;Pueblo de indios;s.d.;Concepcion Otumba;;Concepcion;;Otumba;Otumba;Mexico;NES;MEX;19,696944;-98,754722;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
148;3298;1000098;1531;exact;9999;end;Queretaro;Curato;;Ciudad;Ciudad;Si;Santiago Queretaro;;Santiago;;Queretaro;Queretaro;Mexico;NES;MEX;20,5875;-100,392778;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;3
149;9750;1000099;1521;arbitrary;9999;end;Tacuba;Curato;;Villa;Villa;s.d.;San Gabriel Tacuba;;San Gabriel;;Tacuba;Tacuba;Mexico;NES;MEX;19,45871353;-99,1877215;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;4
150;10473;1000100;1111;start;9999;end;Taxco;Curato;;Poblacion;Real de minas;s.d.;Taxco;;;;Taxco;Taxco;Mexico;NES;MEX;18,556389;-99,603333;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
151;13166;1000101;1111;start;9999;end;Temascaltepec;Curato;;Poblacion;Real de minas;s.d.;Temascaltepec;;;;Temascaltepec;Temascaltepec;Mexico;NES;MEX;19,046866;-100,033503;Suficiente;Geoservice/Satelite;gerhardNE;HGIS;18.01.2018;0;No;5
152;8267;1000102;1111;start;9999;end;Tenango del Valle;Curato;;Pueblo;Pueblo de indios;s.d.;Asuncion Tenango del Valle;;Asuncion;;Tenango Del Valle;Tenango del Valle;Mexico;NES;MEX;19,1025;-99,588889;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;4
153;2276;1000103;1111;start;9999;end;Teotihuacan;Curato;;Pueblo;Pueblo de indios;s.d.;San Juan Bautista Teotihuacan;;San Juan Bautista;;Teotihuacan;Teotihuacan;Mexico;NES;MEX;19,689722;-98,860833;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
154;3263;1000104;1111;start;9999;end;Ajuchitlan;Curato;;Pueblo;Pueblo de indios;s.d.;Asuncion Ajuchitlan;;Asuncion;;Ajuchitlan;Tetela del Rio;Mexico;NES;MEX;18,154167;-100,5;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
155;330;1000105;1111;start;9999;end;Tetela del Rio;Curato;;Pueblo;Pueblo de indios;s.d.;Asuncion Tetela del Rio;;Asuncion;;Tetela Del Rio;Tetela del Rio;Mexico;NES;MEX;17,980833;-100,076667;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
156;12623;1000106;1111;start;9999;end;Tetepango;Curato;;Pueblo;Pueblo de indios;s.d.;Asuncion Tetepango;;Asuncion;;Tetepango;Tetepango;Mexico;NES;MEX;20,1025;-99,156944;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
157;6182;1000107;1111;start;1550;exact;Texcoco;Curato;;Pueblo;Pueblo de indios;s.d.;San Antonio Texcoco;;San Antonio;;Texcoco;Texcoco;Mexico;NES;MEX;19,505556;-98,881944;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;4
158;14394;1000107;1551;exact;9999;end;Texcoco;Curato;;Ciudad;Ciudad;Si;San Antonio Texcoco;;San Antonio;;Texcoco;Texcoco;Mexico;NES;MEX;19,505556;-98,881944;Buena;Geoservice/Satelite;tanck;HGIS;19.01.2018;0;No;4
159;7559;1000108;1111;start;9999;end;Tixtla;Curato;;Pueblo;Pueblo de indios;s.d.;San Martin Tixtla;;San Martin;;Tixtla;Tixtla;Mexico;NES;MEX;17,565556;-99,398611;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
160;15126;1000109;1522;exact;9999;end;Toluca;Curato;;Ciudad;Ciudad;Si;San Jose Toluca;;San Jose;;Toluca;Toluca;Mexico;NES;MEX;19,292222;-99,653889;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;3
161;1227;1000110;1111;start;9999;end;Tula;Curato;;Pueblo;Pueblo de indios;s.d.;San Jose Tula;;San Jose;;Tula;Tula;Mexico;NES;MEX;20,054167;-99,341667;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
162;14534;1000111;1111;start;9999;end;Tulancingo;Curato;;Pueblo;Pueblo de indios;Si;San Juan Bautista Tulancingo;;San Juan Bautista;;Tulancingo;Tulancingo;Mexico;NES;MEX;20,081389;-98,368611;Buena;Geoservice/Satelite;tanck;HGIS;13.02.2018;0;No;5
163;8220;1000112;1111;start;1558;exact;Xochimilco;Curato;;Pueblo;Pueblo de indios;s.d.;San Bernardino Xochimilco;;San Bernardino;;Xochimilco;Xochimilco;Mexico;NES;MEX;19,2625;-99,1025;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;4
164;14419;1000112;1559;exact;9999;end;Xochimilco;Curato;;Ciudad;Ciudad;s.d.;San Bernardino Xochimilco;;San Bernardino;;Xochimilco;Xochimilco;Mexico;NES;MEX;19,2625;-99,1025;Buena;Geoservice/Satelite;tanck;HGIS;19.01.2018;0;No;4
165;8857;1000113;1111;start;9999;end;Yahualica;Curato;;Pueblo;Pueblo de indios;s.d.;San Juan Bautista Yahualica;;San Juan Bautista;;Yahualica;Yahualica;Mexico;NES;MEX;20,948889;-98,381944;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
166;2146;1000114;1111;start;9999;end;Tecpan;Curato;;Pueblo;Pueblo de indios;s.d.;Asuncion Tecpan;;Asuncion;;Tecpan;Zacatula;Mexico;NES;MEX;17,220833;-100,629722;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
167;12615;1000116;1111;start;9999;end;Zempoala;Curato;;Pueblo;Pueblo de indios;s.d.;Todos Santos Zempoala;;Todos Santos;;Zempoala;Zempoala;Mexico;NES;MEX;19,915;-98,669722;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
168;810;1000117;1111;start;9999;end;Zimapan;Curato;;Poblacion;Real de minas;s.d.;San Juan Bautista Zimapan;;San Juan Bautista;"Real de Zimapan;";Zimapan;Zimapan;Mexico;NES;MEX;20,736944;-99,381944;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;4
169;13219;1000118;1111;start;9999;end;Zumpango;Curato;;Pueblo;Pueblo de indios;s.d.;Concepcion Zumpango;;Concepcion;;Zumpango;Zumpango;Mexico;NES;MEX;19,796944;-99,099167;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
170;10289;1000119;1111;start;9999;end;Angamacutiro;Curato;;Pueblo;Pueblo de indios;s.d.;San Francisco Angamacutiro;;San Francisco;;Angamacutiro;Angamacutiro;Michoacan;NES;MEX;20,149722;-101,708333;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
171;4916;1000120;1111;start;9999;end;Apatzingan;Curato;;Pueblo;Pueblo de indios;s.d.;Asuncion Apatzingan;;Asuncion;;Apatzingan;Tancitaro;Michoacan;NES;MEX;19,088056;-102,350833;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
172;8846;1000121;1111;start;9999;end;Ario;Curato;;Pueblo;Pueblo de indios;s.d.;Santiago Ario;;Santiago;;Ario;Ario;Michoacan;NES;MEX;19,206667;-101,707778;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
173;11997;1000122;1111;start;9999;end;Caracuaro;Curato;;Pueblo;Pueblo de indios;s.d.;San Agustin Caracuaro;;San Agustin;;Caracuaro;Caracuaro;Michoacan;NES;MEX;19,016111;-101,125833;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
174;276;1000123;1111;start;9999;end;Charo;Curato;;Pueblo;Pueblo de indios;s.d.;San Miguel Charo;;San Miguel;"villa de Matlancingo;";Charo;Charo;Michoacan;NES;MEX;19,745556;-101,044444;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
175;1594;1000124;1111;start;9999;end;Chucandiro;Curato;;Pueblo;Pueblo de indios;s.d.;San Nicolas Chucandiro;;San Nicolas;;Chucandiro;Chucandiro;Michoacan;NES;MEX;19,899722;-101,331389;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
176;5383;1000125;1111;start;9999;end;Cocupao;Anexo;;Pueblo;Pueblo de indios;s.d.;San Diego Cocupao;Quiroga;San Diego;;;Cocupao;Michoacan;NES;MEX;19,665278;-101,522778;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;7
177;7004;1000126;1111;start;9999;end;Cuitzeo;Curato;;Pueblo;Pueblo de indios;s.d.;Magdalena Cuitzeo;;Magdalena;"Cuitzeo de la Laguna;";Cuitzeo;Cuitzeo;Michoacan;NES;MEX;19,968611;-101,139722;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
178;10616;1000127;1111;start;9999;end;Erongaricuaro;Curato;;Pueblo;Pueblo de indios;s.d.;Asuncion Erongaricuaro;;Asuncion;;Erongaricuaro;Erongaricuaro;Michoacan;NES;MEX;19,587222;-101,720278;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
179;10255;1000128;1111;start;9999;end;Huango;Curato;;Pueblo;Pueblo de indios;s.d.;San Nicolas Huango;Villa Morelos;San Nicolas;;Huango;Huango;Michoacan;NES;MEX;20,002778;-101,414167;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
180;7166;1000129;1111;start;9999;end;Huaniqueo;Curato;;Pueblo;Pueblo de indios;s.d.;Santa Marta Huaniqueo;;Santa Marta;;Huaniqueo;Huaniqueo;Michoacan;NES;MEX;19,898611;-101,504444;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
181;7465;1000130;1111;start;9999;end;Huetamo;Curato;;Pueblo;Pueblo de indios;s.d.;San Juan Huetamo;;San Juan;;Huetamo;Huetamo;Michoacan;NES;MEX;18,626389;-100,896944;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
182;5964;1000131;1111;start;9999;end;Indaparapeo;Curato;;Pueblo;Pueblo de indios;s.d.;Asuncion Indaparapeo;;Asuncion;;Indaparapeo;Indaparapeo;Michoacan;NES;MEX;19,787222;-100,968333;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
183;3692;1000132;1111;start;9999;end;Jiquilpan;Curato;;Pueblo;Pueblo de indios;s.d.;San Francisco Jiquilpan;;San Francisco;;Jiquilpan;Jiquilpan;Michoacan;NES;MEX;19,993611;-102,717222;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
184;2843;1000133;1767;ca;9999;end;Coahuayana;Curato;;Poblacion;"""Pueblo""";s.d.;Coahuayana;;;;Coahuayana;Motines;Michoacan;NES;MEX;18,700493;-103,663745;Buena;Geoservice/Satelite;gerhardNE;HGIS;18.01.2018;0;No;5
185;4449;1000134;1111;start;9999;end;Paracho;Curato;;Pueblo;Pueblo de indios;s.d.;San Pedro Paracho;;San Pedro;;Paracho;Paracho;Michoacan;NES;MEX;19,641389;-102,0475;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;5
186;5351;1000135;1539;exact;1539;exact;Patzcuaro;s.d.;<Null>;Ciudad;Ciudad;Si;Patzcuaro;;;"Utzizila;";Patzcuaro;Patzcuaro;Michoacan;NES;MEX;19,5142098;-101,6096363;Buena;Geoservice/Satelite;gerhardNE;HGIS;18.01.2018;0;No;4
187;13186;1000135;1754;not_before;9999;end;Patzcuaro;Curato;;Ciudad;Ciudad;Si;Patzcuaro;;;"Utzizila;";Patzcuaro;Patzcuaro;Michoacan;NES;MEX;19,5142098;-101,6096363;Buena;Geoservice/Satelite;gerhardNE;HGIS;18.01.2018;0;No;4
188;13547;1000135;1540;exact;1579;end;Patzcuaro;Sagrario;;Ciudad;Ciudad;Si;Patzcuaro;;;"Utzizila;";Patzcuaro;Patzcuaro;Michoacan;NES;MEX;19,5142098;-101,6096363;Buena;Geoservice/Satelite;gerhardNE;HGIS;18.01.2018;0;No;4
